Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
EMR,ASX:EMR,Emerald Resources NL (ASX:EMR),https://www.listcorp.com/asx/emr/emerald-resources-nl,2398220000,3.65,0,0,Materials
VAU,ASX:VAU,Vault Minerals Limited (ASX:VAU),https://www.listcorp.com/asx/vau/vault-minerals-limited,2380870000,0.35,0,0,Materials
BRD,ASX:HBRD,BetaShares Active Australian Hybrids Fund (managed fund) (ASX:HBRD),https://www.listcorp.com/asx/hbrd/betashares-active-australian-hybrids-fund,2325150000,10.14,0,0,Unclassified
PXA,ASX:PXA,PEXA Group Limited (ASX:PXA),https://www.listcorp.com/asx/pxa/pexa-group-limited,2290750000,12.9,0,0,Real Estate
PDN,ASX:PDN,Paladin Energy Limited (ASX:PDN),https://www.listcorp.com/asx/pdn/paladin-energy,2279240000,7.62,0,0,Energy
MAQ,ASX:MAQ,Macquarie Technology Group Limited (ASX:MAQ),https://www.listcorp.com/asx/maq/macquarie-technology-group-limited,2268090000,88.0,0,0,Information Technology
GOR,ASX:GOR,Gold Road Resources Limited (ASX:GOR),https://www.listcorp.com/asx/gor/gold-road-resources,2265600000,2.09,0,0,Materials
VAF,ASX:VAF,Vanguard Australian Fixed Interest Index ETF (ASX:VAF),https://www.listcorp.com/asx/vaf/vanguard-australian-fixed-interest-index-etf,2234520000,45.86,0,0,Unclassified
MXT,ASX:MXT,Metrics Master Income Trust (ASX:MXT),https://www.listcorp.com/asx/mxt/metrics-master-income-trust,2209190000,2.08,0,0,Financials
NXL,ASX:NXL,Nuix Limited (ASX:NXL),https://www.listcorp.com/asx/nxl/nuix-limited,2202680000,6.66,0,0,Information Technology
GNE,ASX:GNE,Genesis Energy Limited (ASX:GNE),https://www.listcorp.com/asx/gne/genesis-energy-limited,2182290000,2.01,0,0,Utilities
JDO,ASX:JDO,Judo Capital Holdings Limited (ASX:JDO),https://www.listcorp.com/asx/jdo/judo-capital-holdings-limited,2150830000,1.925,0,0,Financials
ILU,ASX:ILU,Iluka Resources Limited (ASX:ILU),https://www.listcorp.com/asx/ilu/iluka-resources-limited,2111270000,4.93,0,0,Materials
LTM,ASX:LTM,Arcadium Lithium plc (ASX:LTM),https://www.listcorp.com/asx/ltm/arcadium-lithium-plc,2099530000,7.94,0,0,Materials
BND,ASX:VBND,Vanguard Global Aggregate Bond Index (Hedged) ETF (ASX:VBND),https://www.listcorp.com/asx/vbnd/vanguard-global-aggregate-bond-index-hedged-etf,2093320000,42.33,0,0,Unclassified
IFL,ASX:IFL,Insignia Financial Ltd (ASX:IFL),https://www.listcorp.com/asx/ifl/insignia-financial-ltd,2065840000,3.08,0,0,Financials
RRL,ASX:RRL,Regis Resources Limited (ASX:RRL),https://www.listcorp.com/asx/rrl/regis-resources-limited,2062450000,2.73,0,0,Materials
CTD,ASX:CTD,Corporate Travel Management Limited (ASX:CTD),https://www.listcorp.com/asx/ctd/corporate-travel-management,2058800000,14.07,0,0,Consumer Discretionary
DRR,ASX:DRR,Deterra Royalties Limited (ASX:DRR),https://www.listcorp.com/asx/drr/deterra-royalties-limited,2057070000,3.89,0,0,Materials
CEN,ASX:CEN,Contact Energy Limited (ASX:CEN),https://www.listcorp.com/asx/cen/contact-energy-limited,2048530000,7.73,0,0,Utilities
REG,ASX:REG,Regis Healthcare Limited (ASX:REG),https://www.listcorp.com/asx/reg/regis-healthcare-limited,2033430000,6.75,0,0,Health Care
RDX,ASX:RDX,Redox Limited (ASX:RDX),https://www.listcorp.com/asx/rdx/redox-limited,2032070000,3.87,0,0,Industrials
NEC,ASX:NEC,Nine Entertainment Co. Holdings Limited (ASX:NEC),https://www.listcorp.com/asx/nec/nine-entertainment-co-holdings-limited,2021850000,1.275,0,0,Communication Services
HVV,ASX:IHVV,iShares S&P 500 (AUD Hedged) ETF (ASX:IHVV),https://www.listcorp.com/asx/ihvv/ishares-s-and-p-500-aud-hedged-etf,2020460000,55.69,0,0,Unclassified
UBD,ASX:SUBD,VanEck Australian Subordinated Debt ETF (ASX:SUBD),https://www.listcorp.com/asx/subd/vaneck-australian-subordinated-debt-etf,1981100000,25.18,0,0,Unclassified
INA,ASX:INA,Ingenia Communities Group (ASX:INA),https://www.listcorp.com/asx/ina/ingenia-communities-group,1968630000,4.83,0,0,Real Estate
MFG,ASX:MFG,Magellan Financial Group Limited (ASX:MFG),https://www.listcorp.com/asx/mfg/magellan-financial-group-limited,1955890000,10.92,0,0,Financials
LSF,ASX:LSF,L1 Long Short Fund Limited (ASX:LSF),https://www.listcorp.com/asx/lsf/l1-long-short-fund-limited,1913980000,3.06,0,0,Financials
CQR,ASX:CQR,Charter Hall Retail REIT (ASX:CQR),https://www.listcorp.com/asx/cqr/charter-hall-retail-reit,1912250000,3.29,0,0,Real Estate
GOZ,ASX:GOZ,Growthpoint Properties Australia (ASX:GOZ),https://www.listcorp.com/asx/goz/growthpoint-properties,1907880000,2.53,0,0,Real Estate
WEB,ASX:WEB,WEB Travel Group Limited (ASX:WEB),https://www.listcorp.com/asx/web/web-travel-group-limited,1903770000,4.85,0,0,Consumer Discretionary
MSB,ASX:MSB,Mesoblast Limited (ASX:MSB),https://www.listcorp.com/asx/msb/mesoblast-limited,1895360000,1.66,0,0,Health Care
EVT,ASX:EVT,EVT Limited (ASX:EVT),https://www.listcorp.com/asx/evt/evt-limited,1872260000,11.52,0,0,Communication Services
CIP,ASX:CIP,Centuria Industrial REIT (ASX:CIP),https://www.listcorp.com/asx/cip/centuria-industrial-reit,1854000000,2.92,0,0,Real Estate
WAF,ASX:WAF,West African Resources Limited (ASX:WAF),https://www.listcorp.com/asx/waf/west-african-resources,1829340000,1.605,0,0,Materials
CU6,ASX:CU6,Clarity Pharmaceuticals Ltd (ASX:CU6),https://www.listcorp.com/asx/cu6/clarity-pharmaceuticals,1767570000,5.52,0,0,Health Care
SPR,ASX:SPR,Spartan Resources Limited (ASX:SPR),https://www.listcorp.com/asx/spr/spartan-resources-limited,1758110000,1.58,0,0,Materials
DHG,ASX:DHG,Domain Holdings Australia Limited (ASX:DHG),https://www.listcorp.com/asx/dhg/domain-holdings-australia,1749690000,2.77,0,0,Communication Services
BGL,ASX:BGL,Bellevue Gold Limited (ASX:BGL),https://www.listcorp.com/asx/bgl/bellevue-gold-limited,1740800000,1.36,0,0,Materials
NWH,ASX:NWH,NRW Holdings Limited (ASX:NWH),https://www.listcorp.com/asx/nwh/nrw-holdings-limited,1737330000,3.8,0,0,Industrials
CSC,ASX:CSC,Capstone Copper Corp (ASX:CSC),https://www.listcorp.com/asx/csc/capstone-copper-corp,1731560000,10.33,0,0,Materials
DBI,ASX:DBI,Dalrymple Bay Infrastructure Limited (ASX:DBI),https://www.listcorp.com/asx/dbi/dalrymple-bay-infrastructure-limited,1730210000,3.49,0,0,Industrials
MGH,ASX:MGH,MAAS Group Holdings Limited (ASX:MGH),https://www.listcorp.com/asx/mgh/maas-group-holdings-limited,1729260000,4.88,0,0,Industrials
WAM,ASX:WAM,WAM Capital Limited (ASX:WAM),https://www.listcorp.com/asx/wam/wam-capital-limited,1724500000,1.54,0,0,Financials
AIZ,ASX:AIZ,Air New Zealand Limited (ASX:AIZ),https://www.listcorp.com/asx/aiz/air-new-zealand-limited,1717920000,0.51,0,0,Industrials
SDR,ASX:SDR,SiteMinder Limited (ASX:SDR),https://www.listcorp.com/asx/sdr/siteminder-limited,1714550000,6.13,0,0,Information Technology
OCL,ASX:OCL,Objective Corporation Limited (ASX:OCL),https://www.listcorp.com/asx/ocl/objective-corporation-limited,1713220000,17.98,0,0,Information Technology
GNC,ASX:GNC,GrainCorp Limited (ASX:GNC),https://www.listcorp.com/asx/gnc/graincorp-limited,1699050000,7.66,0,0,Consumer Staples
IRE,ASX:IRE,Iress Limited (ASX:IRE),https://www.listcorp.com/asx/ire/iress-limited,1681110000,9.0,0,0,Information Technology
WPR,ASX:WPR,Waypoint REIT (ASX:WPR),https://www.listcorp.com/asx/wpr/waypoint-reit,1666210000,2.48,0,0,Real Estate
WLE,ASX:WLE,WAM Leaders Limited (ASX:WLE),https://www.listcorp.com/asx/wle/wam-leaders-limited,1657390000,1.21,0,0,Financials
NEU,ASX:NEU,Neuren Pharmaceuticals Limited (ASX:NEU),https://www.listcorp.com/asx/neu/neuren-pharmaceuticals-limited,1636040000,12.8,0,0,Health Care
GBL,ASX:BGBL,Betashares Global Shares ETF (ASX:BGBL),https://www.listcorp.com/asx/bgbl/betashares-global-shares-etf,1625340000,72.91,0,0,Unclassified
BGA,ASX:BGA,Bega Cheese Limited (ASX:BGA),https://www.listcorp.com/asx/bga/bega-cheese-limited,1610200000,5.28,0,0,Consumer Staples
CNI,ASX:CNI,Centuria Capital Group (ASX:CNI),https://www.listcorp.com/asx/cni/centuria-capital-group,1602080000,1.93,0,0,Real Estate
BAP,ASX:BAP,Bapcor Limited (ASX:BAP),https://www.listcorp.com/asx/bap/bapcor-limited,1602030000,4.72,0,0,Consumer Discretionary
TPW,ASX:TPW,Temple & Webster Group Limited (ASX:TPW),https://www.listcorp.com/asx/tpw/temple-and-webster-group-limited,1590710000,13.36,0,0,Consumer Discretionary
DDR,ASX:DDR,Dicker Data Limited (ASX:DDR),https://www.listcorp.com/asx/ddr/dicker-data-limited,1578010000,8.74,0,0,Information Technology
ARF,ASX:ARF,Arena REIT (ASX:ARF),https://www.listcorp.com/asx/arf/arena-reit,1573550000,3.96,0,0,Real Estate
ASK,ASX:ASK,Abacus Storage King (ASX:ASK),https://www.listcorp.com/asx/ask/abacus-storage-king,1570350000,1.195,0,0,Real Estate
HAL,ASX:QHAL,VanEck MSCI International Quality (Hedged) ETF (ASX:QHAL),https://www.listcorp.com/asx/qhal/vaneck-msci-international-quality-hedged-etf,1543480000,49.29,0,0,Unclassified
PNV,ASX:PNV,Polynovo Limited (ASX:PNV),https://www.listcorp.com/asx/pnv/polynovo-limited,1533670000,2.22,0,0,Health Care
NWS,ASX:NWS,News Corporation (ASX:NWS),https://www.listcorp.com/asx/nws/news-corp,1528480000,50.45,0,0,Communication Services
FRW,ASX:FRW,Freightways Group Limited (ASX:FRW),https://www.listcorp.com/asx/frw/freightways-group-limited,1519710000,8.5,0,0,Industrials
LTR,ASX:LTR,Liontown Resources Limited (ASX:LTR),https://www.listcorp.com/asx/ltr/liontown-resources-limited,1516410000,0.625,0,0,Materials
PON,ASX:QPON,BetaShares Australian Bank Senior Floating Rate Bond ETF (ASX:QPON),https://www.listcorp.com/asx/qpon/betashares-australian-bank-senior-floating-rate-bond-etf,1507700000,25.98,0,0,Unclassified
ZIM,ASX:ZIM,Zimplats Holdings Limited (ASX:ZIM),https://www.listcorp.com/asx/zim/zimplats-holdings-limited,1506930000,14.0,0,0,Materials
AOV,ASX:AOV,Amotiv Limited (ASX:AOV),https://www.listcorp.com/asx/aov/amotiv-limited,1478300000,10.52,0,0,Consumer Discretionary
NUF,ASX:NUF,Nufarm Limited (ASX:NUF),https://www.listcorp.com/asx/nuf/nufarm-limited,1466470000,3.83,0,0,Materials
AX1,ASX:AX1,Accent Group Limited (ASX:AX1),https://www.listcorp.com/asx/ax1/accent-group-limited,1431980000,2.53,0,0,Consumer Discretionary
AIR,ASX:FAIR,BetaShares Australian Sustainability Leaders ETF (ASX:FAIR),https://www.listcorp.com/asx/fair/betashares-australian-sustainability-leaders-etf,1416140000,21.86,0,0,Unclassified
IXJ,ASX:IXJ,iShares Global Healthcare ETF (ASX:IXJ),https://www.listcorp.com/asx/ixj/ishares-global-healthcare-etf,1409380000,141.07,0,0,Unclassified
SLX,ASX:SLX,Silex Systems Limited (ASX:SLX),https://www.listcorp.com/asx/slx/silex-systems-limited,1402100000,5.91,0,0,Industrials
CRN,ASX:CRN,Coronado Global Resources Inc. (ASX:CRN),https://www.listcorp.com/asx/crn/coronado-global-resources-inc.,1391460000,0.83,0,0,Materials
SNL,ASX:SNL,Supply Network Limited (ASX:SNL),https://www.listcorp.com/asx/snl/supply-network,1390610000,32.23,0,0,Consumer Discretionary
IPX,ASX:IPX,IperionX Limited (ASX:IPX),https://www.listcorp.com/asx/ipx/iperionx-limited,1387420000,4.63,0,0,Materials
IPH,ASX:IPH,IPH Limited (ASX:IPH),https://www.listcorp.com/asx/iph/iph-limited,1383570000,5.02,0,0,Industrials
BKI,ASX:BKI,BKI Investment Company Limited (ASX:BKI),https://www.listcorp.com/asx/bki/bki-investment-company-limited,1380200000,1.71,0,0,Financials
RPL,ASX:RPL,Regal Partners Limited (ASX:RPL),https://www.listcorp.com/asx/rpl/regal-partners-limited,1352160000,4.0,0,0,Financials
AUI,ASX:AUI,Australian United Investment Company Limited (ASX:AUI),https://www.listcorp.com/asx/aui/australian-united-investment-company-limited,1340200000,10.8,0,0,Financials
NXG,ASX:NXG,NexGen Energy (Canada) Ltd (ASX:NXG),https://www.listcorp.com/asx/nxg/nexgen-energy-canada-ltd,1338660000,13.07,0,0,Energy
MND,ASX:MND,Monadelphous Group Limited (ASX:MND),https://www.listcorp.com/asx/mnd/monadelphous-group-limited,1334540000,13.56,0,0,Industrials
ELD,ASX:ELD,Elders Limited (ASX:ELD),https://www.listcorp.com/asx/eld/elders-limited,1332090000,7.56,0,0,Consumer Staples
GTK,ASX:GTK,Gentrack Group Limited (ASX:GTK),https://www.listcorp.com/asx/gtk/gentrack-group-limited,1325180000,12.71,0,0,Information Technology
IMD,ASX:IMD,IMDEX Limited (ASX:IMD),https://www.listcorp.com/asx/imd/imdex-limited,1320550000,2.58,0,0,Materials
NCK,ASX:NCK,Nick Scali Limited (ASX:NCK),https://www.listcorp.com/asx/nck/nick-scali-limited,1309470000,15.31,0,0,Consumer Discretionary
TAH,ASX:TAH,Tabcorp Holdings Limited (ASX:TAH),https://www.listcorp.com/asx/tah/tabcorp-holdings-limited,1279530000,0.56,0,0,Consumer Discretionary
OBM,ASX:OBM,Ora Banda Mining Ltd (ASX:OBM),https://www.listcorp.com/asx/obm/ora-banda-mining,1269050000,0.675,0,0,Materials
MAD,ASX:MAD,Mader Group Limited (ASX:MAD),https://www.listcorp.com/asx/mad/mader-group-limited,1257680000,6.23,0,0,Industrials
MP1,ASX:MP1,Megaport Limited (ASX:MP1),https://www.listcorp.com/asx/mp1/megaport-limited,1242910000,7.75,0,0,Information Technology
DTL,ASX:DTL,Data#3 Limited (ASX:DTL),https://www.listcorp.com/asx/dtl/data-3-limited,1217580000,7.86,0,0,Information Technology
ERA,ASX:ERA,Energy Resources of Australia Ltd (ASX:ERA),https://www.listcorp.com/asx/era/energy-resources-of-australia,1216190000,0.003,0,0,Energy
HLI,ASX:HLI,Helia Group Limited (ASX:HLI),https://www.listcorp.com/asx/hli/helia-group-limited,1213780000,4.41,0,0,Financials
CCP,ASX:CCP,Credit Corp Group Limited (ASX:CCP),https://www.listcorp.com/asx/ccp/credit-corp-group-limited,1202740000,17.67,0,0,Financials
PRN,ASX:PRN,Perenti Limited (ASX:PRN),https://www.listcorp.com/asx/prn/perenti-limited,1200870000,1.28,0,0,Materials
LFS,ASX:LFS,Latitude Financial Services Group Limited (ASX:LFS),https://www.listcorp.com/asx/lfs/latitude-financial-services-group-limited,1195630000,1.15,0,0,Financials
IEM,ASX:IEM,iShares MSCI Emerging Markets ETF (ASX:IEM),https://www.listcorp.com/asx/iem/ishares-msci-emerging-markets-etf,1187790000,68.0,0,0,Unclassified
DYL,ASX:DYL,Deep Yellow Limited (ASX:DYL),https://www.listcorp.com/asx/dyl/deep-yellow-limited,1178240000,1.215,0,0,Energy
ING,ASX:ING,Inghams Group Limited (ASX:ING),https://www.listcorp.com/asx/ing/inghams-group,1167070000,3.14,0,0,Consumer Staples
SGF,ASX:SGF,SG Fleet Group Limited (ASX:SGF),https://www.listcorp.com/asx/sgf/sg-fleet-group,1166170000,3.41,0,0,Industrials
DUI,ASX:DUI,Diversified United Investment Limited (ASX:DUI),https://www.listcorp.com/asx/dui/diversified-united-investment-limited,1164950000,5.4,0,0,Financials
GDG,ASX:GDG,Generation Development Group Limited (ASX:GDG),https://www.listcorp.com/asx/gdg/generation-development-group,1164540000,3.89,0,0,Financials
VGE,ASX:VGE,Vanguard FTSE Emerging Markets Shares ETF (ASX:VGE),https://www.listcorp.com/asx/vge/vanguard-ftse-emerging-markets-shares-etf,1164340000,79.72,0,0,Unclassified
SLC,ASX:SLC,Superloop Limited (ASX:SLC),https://www.listcorp.com/asx/slc/superloop-limited,1156720000,2.26,0,0,Communication Services
MAF,ASX:MAF,MA Financial Group Limited (ASX:MAF),https://www.listcorp.com/asx/maf/ma-financial-group-limited,1155150000,6.37,0,0,Financials
A4N,ASX:A4N,Alpha HPA Limited (ASX:A4N),https://www.listcorp.com/asx/a4n/alpha-hpa-limited,1145930000,1.01,0,0,Materials
WLD,ASX:IWLD,iShares Core MSCI World ex Australia ESG ETF (ASX:IWLD),https://www.listcorp.com/asx/iwld/ishares-core-msci-world-ex-australia-esg-etf,1140850000,62.21,0,0,Unclassified
ESG,ASX:VESG,Vanguard Ethically Conscious International Shares Index ETF (ASX:VESG),https://www.listcorp.com/asx/vesg/vanguard-ethically-conscious-international-shares-index-etf,1139330000,101.35,0,0,Unclassified
HSN,ASX:HSN,Hansen Technologies Limited (ASX:HSN),https://www.listcorp.com/asx/hsn/hansen-technologies-limited,1138680000,5.59,0,0,Information Technology
ADT,ASX:ADT,Adriatic Metals Plc (ASX:ADT),https://www.listcorp.com/asx/adt/adriatic-metals-plc,1137270000,4.09,0,0,Materials
VUL,ASX:VUL,Vulcan Energy Resources Limited (ASX:VUL),https://www.listcorp.com/asx/vul/vulcan-energy-resources-limited,1123490000,5.97,0,0,Materials
ABB,ASX:ABB,Aussie Broadband Limited (ASX:ABB),https://www.listcorp.com/asx/abb/aussie-broadband-limited,1120790000,3.79,0,0,Communication Services
FRA,ASX:IFRA,VanEck FTSE Global Infrastructure (Hedged) ETF (ASX:IFRA),https://www.listcorp.com/asx/ifra/vaneck-ftse-global-infrastructure-hedged-etf,1120540000,22.42,0,0,Unclassified
ACK,ASX:HACK,BetaShares Global Cybersecurity ETF (ASX:HACK),https://www.listcorp.com/asx/hack/betashares-global-cybersecurity-etf,1113320000,13.75,0,0,Unclassified
GBL,ASX:HGBL,BetaShares Global Shares ETF - Currency Hedged (ASX:HGBL),https://www.listcorp.com/asx/hgbl/betashares-global-shares-etf-currency-hedged,1108500000,68.42,0,0,Unclassified
JLG,ASX:JLG,Johns Lyng Group Limited (ASX:JLG),https://www.listcorp.com/asx/jlg/johns-lyng-group-limited,1103100000,3.92,0,0,Industrials
GEM,ASX:GEM,G8 Education Limited (ASX:GEM),https://www.listcorp.com/asx/gem/g8-education-limited,1100930000,1.36,0,0,Consumer Discretionary
PGF,ASX:PGF,PM Capital Global Opportunities Fund (ASX:PGF),https://www.listcorp.com/asx/pgf/pm-capital-global-opportunities-fund,1096790000,2.29,0,0,Financials
SIQ,ASX:SIQ,Smartgroup Corporation Ltd (ASX:SIQ),https://www.listcorp.com/asx/siq/smartgroup-corporation-ltd,1094920000,8.17,0,0,Industrials
ASB,ASX:ASB,Austal Limited (ASX:ASB),https://www.listcorp.com/asx/asb/austal-limited,1082590000,2.98,0,0,Industrials
LIC,ASX:LIC,Lifestyle Communities Limited (ASX:LIC),https://www.listcorp.com/asx/lic/lifestyle-communities-limited,1072530000,8.81,0,0,Real Estate
BOE,ASX:BOE,Boss Energy Limited (ASX:BOE),https://www.listcorp.com/asx/boe/boss-energy-limited,1057000000,2.58,0,0,Energy
MMS,ASX:MMS,McMillan Shakespeare Limited (ASX:MMS),https://www.listcorp.com/asx/mms/mcmillan-shakespeare-limited,1049520000,15.07,0,0,Industrials
SML,ASX:QSML,Vaneck Vectors MSCI Inter Small Companies Qual ETF (ASX:QSML),https://www.listcorp.com/asx/qsml/vaneck-vectors-msci-inter-small-companies-qual-etf,1046950000,31.93,0,0,Unclassified
ABG,ASX:ABG,Abacus Group (ASX:ABG),https://www.listcorp.com/asx/abg/abacus-group,1045580000,1.17,0,0,Real Estate
KAR,ASX:KAR,Karoon Energy Ltd (ASX:KAR),https://www.listcorp.com/asx/kar/karoon-energy-ltd,1044340000,1.345,0,0,Energy
VGB,ASX:VGB,Vanguard Australian Government Bond Index ETF (ASX:VGB),https://www.listcorp.com/asx/vgb/vanguard-australian-government-bond-index-etf,1044240000,46.65,0,0,Unclassified
KLS,ASX:KLS,Kelsian Group Limited (ASX:KLS),https://www.listcorp.com/asx/kls/kelsian-group-limited,1038470000,3.83,0,0,Industrials
VSO,ASX:VSO,Vanguard MSCI Australian Small Companies Index ETF (ASX:VSO),https://www.listcorp.com/asx/vso/vanguard-msci-australian-small-companies-index-etf,1033410000,70.15,0,0,Unclassified
OAT,ASX:MOAT,VanEck Morningstar Wide Moat ETF (ASX:MOAT),https://www.listcorp.com/asx/moat/vaneck-morningstar-wide-moat-etf,1031620000,133.61,0,0,Unclassified
HLS,ASX:HLS,Healius Limited (ASX:HLS),https://www.listcorp.com/asx/hls/healius-limited,1027480000,1.415,0,0,Health Care
MYR,ASX:MYR,Myer Holdings Limited (ASX:MYR),https://www.listcorp.com/asx/myr/myer-holdings-limited,1009260000,1.205,0,0,Consumer Discretionary
CMW,ASX:CMW,Cromwell Property Group (ASX:CMW),https://www.listcorp.com/asx/cmw/cromwell-property-group,1008260000,0.385,0,0,Real Estate
DGR,ASX:VDGR,Vanguard Diversified Growth Index ETF (ASX:VDGR),https://www.listcorp.com/asx/vdgr/vanguard-diversified-growth-index-etf,993676000,63.87,0,0,Unclassified
NAN,ASX:NAN,Nanosonics Limited (ASX:NAN),https://www.listcorp.com/asx/nan/nanosonics,992295000,3.27,0,0,Health Care
BVS,ASX:BVS,Bravura Solutions Limited (ASX:BVS),https://www.listcorp.com/asx/bvs/bravura-solutions-limited,990862000,2.21,0,0,Information Technology
LFG,ASX:LFG,Liberty Financial Group Limited (ASX:LFG),https://www.listcorp.com/asx/lfg/liberty-financial-group-limited,986700000,3.25,0,0,Financials
CAT,ASX:CAT,Catapult Group International Limited (ASX:CAT),https://www.listcorp.com/asx/cat/catapult-group-international-limited,982555000,3.62,0,0,Information Technology
RED,ASX:CRED,BetaShares Australian Investment Grade Corporate Bond ETF (ASX:CRED),https://www.listcorp.com/asx/cred/betashares-australian-investment-grade-corporate-bond-etf,978606000,23.15,0,0,Unclassified
SKC,ASX:SKC,SkyCity Entertainment Group Limited (ASX:SKC),https://www.listcorp.com/asx/skc/skycity-entertainment-group,973063000,1.28,0,0,Consumer Discretionary
SSM,ASX:SSM,Service Stream Limited (ASX:SSM),https://www.listcorp.com/asx/ssm/service-stream-limited,967046000,1.57,0,0,Industrials
BGP,ASX:BGP,Briscoe Group Limited (ASX:BGP),https://www.listcorp.com/asx/bgp/briscoe-group-limited,957997000,4.3,0,0,Consumer Discretionary
CQE,ASX:CQE,Charter Hall Social Infrastructure REIT (ASX:CQE),https://www.listcorp.com/asx/cqe/charter-hall-social-infrastructure-reit,956323000,2.56,0,0,Real Estate
ANG,ASX:FANG,Global X FANG+ ETF (ASX:FANG),https://www.listcorp.com/asx/fang/global-x-fang-etf,950883000,31.29,0,0,Unclassified
VSL,ASX:VSL,Vulcan Steel Limited (ASX:VSL),https://www.listcorp.com/asx/vsl/vulcan-steel-limited,948855000,7.2,0,0,Materials
CKF,ASX:CKF,Collins Foods Limited (ASX:CKF),https://www.listcorp.com/asx/ckf/collins-foods-limited,934270000,7.93,0,0,Consumer Discretionary
PL8,ASX:PL8,Plato Income Maximiser Limited (ASX:PL8),https://www.listcorp.com/asx/pl8/plato-income-maximiser-limited,924566000,1.235,0,0,Financials
RSG,ASX:RSG,Resolute Mining Limited (ASX:RSG),https://www.listcorp.com/asx/rsg/resolute-mining,915492000,0.43,0,0,Materials
WA1,ASX:WA1,WA1 Resources Ltd (ASX:WA1),https://www.listcorp.com/asx/wa1/wa1-resources-ltd,914163000,13.5,0,0,Materials
OPT,ASX:OPT,Opthea Limited (ASX:OPT),https://www.listcorp.com/asx/opt/opthea-limited,886388000,0.72,0,0,Health Care
ILB,ASX:ILB,iShares Government Inflation ETF (ASX:ILB),https://www.listcorp.com/asx/ilb/ishares-government-inflation-etf,877398000,126.02,0,0,Unclassified
JIN,ASX:JIN,Jumbo Interactive Limited (ASX:JIN),https://www.listcorp.com/asx/jin/jumbo-interactive-limited,876055000,13.96,0,0,Consumer Discretionary
RIC,ASX:RIC,Ridley Corporation Limited (ASX:RIC),https://www.listcorp.com/asx/ric/ridley-corporation-limited,874857000,2.77,0,0,Consumer Staples
GCI,ASX:GCI,Gryphon Capital Income Trust (ASX:GCI),https://www.listcorp.com/asx/gci/gryphon-capital-income-trust,855683000,2.04,0,0,Financials
DJW,ASX:DJW,Djerriwarrh Investments Limited (ASX:DJW),https://www.listcorp.com/asx/djw/djerriwarrh-investments-limited,846530000,3.21,0,0,Financials
CBO,ASX:CBO,Cobram Estate Olives Limited (ASX:CBO),https://www.listcorp.com/asx/cbo/cobram-estate-olives-limited,837887000,2.0,0,0,Consumer Staples
AAC,ASX:AAC,Australian Agricultural Company Limited (ASX:AAC),https://www.listcorp.com/asx/aac/australian-agricultural-company-limited,831818000,1.38,0,0,Consumer Staples
DXI,ASX:DXI,Dexus Industria REIT (ASX:DXI),https://www.listcorp.com/asx/dxi/dexus-industria-reit,831247000,2.62,0,0,Real Estate
PWH,ASX:PWH,PWR Holdings Limited (ASX:PWH),https://www.listcorp.com/asx/pwh/pwr-holdings-limited,830658000,8.26,0,0,Consumer Discretionary
EQT,ASX:EQT,EQT Holdings Limited (ASX:EQT),https://www.listcorp.com/asx/eqt/eqt-holdings-limited,828730000,30.97,0,0,Financials
VIF,ASX:VIF,Vanguard International Fixed Interest Index (Hedged) ETF (ASX:VIF),https://www.listcorp.com/asx/vif/vanguard-international-fixed-interest-index-hedged-etf,827235000,39.23,0,0,Unclassified
BCI,ASX:BCI,BCI Minerals Limited (ASX:BCI),https://www.listcorp.com/asx/bci/bci-minerals-limited,822422000,0.285,0,0,Materials
PFP,ASX:PFP,Propel Funeral Partners Limited (ASX:PFP),https://www.listcorp.com/asx/pfp/propel-funeral-partners,816713000,5.92,0,0,Consumer Discretionary
HGH,ASX:HGH,Heartland Group Holdings Limited (ASX:HGH),https://www.listcorp.com/asx/hgh/heartland-group-holdings-limited,815555000,0.87,0,0,Financials
CIN,ASX:CIN,Carlton Investments Limited (ASX:CIN),https://www.listcorp.com/asx/cin/carlton-investments-limited,812957000,30.75,0,0,Financials
LIN,ASX:GLIN,iShares Core FTSE Global Infrastructure (AUD Hedged) ETF (ASX:GLIN),https://www.listcorp.com/asx/glin/ishares-core-ftse-global-infrastructure-aud-hedged-etf,808716000,27.6,0,0,Unclassified
NUK,ASX:NNUK,Nanuk New World Fund (ASX:NNUK),https://www.listcorp.com/asx/nnuk/nanuk-new-world-fund,807047000,2.07,0,0,Unclassified
QAL,ASX:QAL,Qualitas Limited (ASX:QAL),https://www.listcorp.com/asx/qal/qualitas-limited,805397000,2.7,0,0,Financials
IEU,ASX:IEU,iShares Europe ETF (ASX:IEU),https://www.listcorp.com/asx/ieu/ishares-europe-etf,805001000,84.93,0,0,Unclassified
IAA,ASX:IAA,iShares Asia 50 ETF (ASX:IAA),https://www.listcorp.com/asx/iaa/ishares-asia-50-etf,804831000,108.73,0,0,Unclassified
STB,ASX:USTB,Global X US Treasury Bond ETF (Currency Hedged) (ASX:USTB),https://www.listcorp.com/asx/ustb/global-x-us-treasury-bond-etf-currency-hedged,803456000,9.32,0,0,Unclassified
ASF,ASX:AASF,Airlie Australian Share Fund (Managed Fund) (ASX:AASF),https://www.listcorp.com/asx/aasf/airlie-australian-share-fund-managed-fund,802939000,4.0,0,0,Unclassified
